date,sku_id,category,sales_qty,stock_on_hand,on_order,unit_cost,unit_margin,lead_time_days,moq,available_budget
2025-01-19,SKU-004,Perawatan,1,105,0,9250.0,2081.25,9,24,2500000
2025-01-20,SKU-004,Perawatan,1,104,0,9250.0,2081.25,9,24,2500000
2025-01-21,SKU-004,Perawatan,1,103,0,9250.0,2081.25,9,24,2500000
2025-01-22,SKU-004,Perawatan,1,102,0,9250.0,2081.25,9,24,2500000
2025-01-23,SKU-004,Perawatan,4,98,0,9250.0,2081.25,9,24,2500000
2025-01-24,SKU-004,Perawatan,3,95,0,9250.0,2081.25,9,24,2500000
2025-01-25,SKU-004,Perawatan,0,95,0,9250.0,2081.25,9,24,2500000
2025-01-26,SKU-004,Perawatan,4,91,0,9250.0,2081.25,9,24,2500000
2025-01-27,SKU-004,Perawatan,4,87,0,9250.0,2081.25,9,24,2500000
2025-01-28,SKU-004,Perawatan,6,81,0,9250.0,2081.25,9,24,2500000
2025-01-29,SKU-004,Perawatan,0,81,0,9250.0,2081.25,9,24,2500000
2025-01-30,SKU-004,Perawatan,1,80,0,9250.0,2081.25,9,24,2500000
2025-01-31,SKU-004,Perawatan,2,78,0,9250.0,2081.25,9,24,2500000
2025-02-01,SKU-004,Perawatan,5,73,0,9250.0,2081.25,9,24,2500000
2025-02-02,SKU-004,Perawatan,5,116,0,9250.0,2081.25,9,24,2500000
2025-02-03,SKU-004,Perawatan,4,112,0,9250.0,2081.25,9,24,2500000
2025-02-04,SKU-004,Perawatan,2,110,0,9250.0,2081.25,9,24,2500000
2025-02-05,SKU-004,Perawatan,0,110,0,9250.0,2081.25,9,24,2500000
2025-02-06,SKU-004,Perawatan,5,105,0,9250.0,2081.25,9,24,2500000
2025-02-07,SKU-004,Perawatan,4,101,0,9250.0,2081.25,9,24,2500000
2025-02-08,SKU-004,Perawatan,2,99,0,9250.0,2081.25,9,24,2500000
2025-02-09,SKU-004,Perawatan,3,96,0,9250.0,2081.25,9,24,2500000
2025-02-10,SKU-004,Perawatan,1,95,0,9250.0,2081.25,9,24,2500000
2025-02-11,SKU-004,Perawatan,4,91,0,9250.0,2081.25,9,24,2500000
2025-02-12,SKU-004,Perawatan,1,90,0,9250.0,2081.25,9,24,2500000
2025-02-13,SKU-004,Perawatan,3,87,0,9250.0,2081.25,9,24,2500000
2025-02-14,SKU-004,Perawatan,2,85,0,9250.0,2081.25,9,24,2500000
2025-02-15,SKU-004,Perawatan,4,81,0,9250.0,2081.25,9,24,2500000
2025-02-16,SKU-004,Perawatan,2,79,0,9250.0,2081.25,9,24,2500000
2025-02-17,SKU-004,Perawatan,2,77,0,9250.0,2081.25,9,24,2500000
2025-02-18,SKU-004,Perawatan,0,125,0,9250.0,2081.25,9,24,2500000
2025-02-19,SKU-004,Perawatan,0,125,0,9250.0,2081.25,9,24,2500000
2025-02-20,SKU-004,Perawatan,3,122,0,9250.0,2081.25,9,24,2500000
2025-02-21,SKU-004,Perawatan,2,120,0,9250.0,2081.25,9,24,2500000
2025-02-22,SKU-004,Perawatan,3,117,0,9250.0,2081.25,9,24,2500000
2025-02-23,SKU-004,Perawatan,1,116,0,9250.0,2081.25,9,24,2500000
2025-02-24,SKU-004,Perawatan,5,111,0,9250.0,2081.25,9,24,2500000
2025-02-25,SKU-004,Perawatan,2,109,0,9250.0,2081.25,9,24,2500000
2025-02-26,SKU-004,Perawatan,3,106,0,9250.0,2081.25,9,24,2500000
2025-02-27,SKU-004,Perawatan,2,104,0,9250.0,2081.25,9,24,2500000
2025-02-28,SKU-004,Perawatan,4,100,0,9250.0,2081.25,9,24,2500000
2025-03-01,SKU-004,Perawatan,3,97,0,9250.0,2081.25,9,24,2500000
2025-03-02,SKU-004,Perawatan,1,96,0,9250.0,2081.25,9,24,2500000
2025-03-03,SKU-004,Perawatan,3,93,0,9250.0,2081.25,9,24,2500000
2025-03-04,SKU-004,Perawatan,2,91,0,9250.0,2081.25,9,24,2500000
2025-03-05,SKU-004,Perawatan,2,89,0,9250.0,2081.25,9,24,2500000
2025-03-06,SKU-004,Perawatan,1,136,0,9250.0,2081.25,9,24,2500000
2025-03-07,SKU-004,Perawatan,0,136,0,9250.0,2081.25,9,24,2500000
2025-03-08,SKU-004,Perawatan,4,132,0,9250.0,2081.25,9,24,2500000
2025-03-09,SKU-004,Perawatan,1,131,0,9250.0,2081.25,9,24,2500000
2025-03-10,SKU-004,Perawatan,3,128,0,9250.0,2081.25,9,24,2500000
2025-03-11,SKU-004,Perawatan,1,127,0,9250.0,2081.25,9,24,2500000
2025-03-12,SKU-004,Perawatan,0,127,0,9250.0,2081.25,9,24,2500000
2025-03-13,SKU-004,Perawatan,4,123,0,9250.0,2081.25,9,24,2500000
2025-03-14,SKU-004,Perawatan,3,120,0,9250.0,2081.25,9,24,2500000
2025-03-15,SKU-004,Perawatan,2,118,0,9250.0,2081.25,9,24,2500000
2025-03-16,SKU-004,Perawatan,3,115,0,9250.0,2081.25,9,24,2500000
2025-03-17,SKU-004,Perawatan,3,112,0,9250.0,2081.25,9,24,2500000
2025-03-18,SKU-004,Perawatan,4,108,0,9250.0,2081.25,9,24,2500000
2025-03-19,SKU-004,Perawatan,2,106,0,9250.0,2081.25,9,24,2500000
2025-03-20,SKU-004,Perawatan,2,104,0,9250.0,2081.25,9,24,2500000
2025-03-21,SKU-004,Perawatan,2,102,0,9250.0,2081.25,9,24,2500000
2025-03-22,SKU-004,Perawatan,7,143,0,9250.0,2081.25,9,24,2500000
2025-03-23,SKU-004,Perawatan,5,138,0,9250.0,2081.25,9,24,2500000
2025-03-24,SKU-004,Perawatan,1,137,0,9250.0,2081.25,9,24,2500000
2025-03-25,SKU-004,Perawatan,2,135,0,9250.0,2081.25,9,24,2500000
2025-03-26,SKU-004,Perawatan,3,132,0,9250.0,2081.25,9,24,2500000
2025-03-27,SKU-004,Perawatan,2,130,0,9250.0,2081.25,9,24,2500000
2025-03-28,SKU-004,Perawatan,2,128,0,9250.0,2081.25,9,24,2500000
2025-03-29,SKU-004,Perawatan,3,125,0,9250.0,2081.25,9,24,2500000
2025-03-30,SKU-004,Perawatan,1,124,0,9250.0,2081.25,9,24,2500000
2025-03-31,SKU-004,Perawatan,0,124,0,9250.0,2081.25,9,24,2500000
2025-04-01,SKU-004,Perawatan,2,122,0,9250.0,2081.25,9,24,2500000
2025-04-02,SKU-004,Perawatan,1,121,0,9250.0,2081.25,9,24,2500000
2025-04-03,SKU-004,Perawatan,3,118,0,9250.0,2081.25,9,24,2500000
2025-04-04,SKU-004,Perawatan,2,116,0,9250.0,2081.25,9,24,2500000
2025-04-05,SKU-004,Perawatan,6,110,0,9250.0,2081.25,9,24,2500000
2025-04-06,SKU-004,Perawatan,3,107,0,9250.0,2081.25,9,24,2500000
2025-04-07,SKU-004,Perawatan,3,152,0,9250.0,2081.25,9,24,2500000
2025-04-08,SKU-004,Perawatan,4,148,0,9250.0,2081.25,9,24,2500000
2025-04-09,SKU-004,Perawatan,4,144,0,9250.0,2081.25,9,24,2500000
2025-04-10,SKU-004,Perawatan,3,5,0,9250.0,2081.25,9,24,2500000
2025-01-01,SKU-005,Makanan,3,84,0,11500.0,1380.0,11,1,2500000
2025-01-02,SKU-005,Makanan,0,84,0,11500.0,1380.0,11,1,2500000
2025-01-03,SKU-005,Makanan,1,83,0,11500.0,1380.0,11,1,2500000
2025-01-04,SKU-005,Makanan,0,83,0,11500.0,1380.0,11,1,2500000
2025-01-05,SKU-005,Makanan,5,78,0,11500.0,1380.0,11,1,2500000
2025-01-06,SKU-005,Makanan,0,78,0,11500.0,1380.0,11,1,2500000
2025-01-07,SKU-005,Makanan,0,78,0,11500.0,1380.0,11,1,2500000
2025-01-08,SKU-005,Makanan,2,76,0,11500.0,1380.0,11,1,2500000
2025-01-09,SKU-005,Makanan,0,76,0,11500.0,1380.0,11,1,2500000
2025-01-10,SKU-005,Makanan,0,76,0,11500.0,1380.0,11,1,2500000
2025-01-11,SKU-005,Makanan,6,70,0,11500.0,1380.0,11,1,2500000
2025-01-12,SKU-005,Makanan,0,70,0,11500.0,1380.0,11,1,2500000
2025-01-13,SKU-005,Makanan,0,70,0,11500.0,1380.0,11,1,2500000
2025-01-14,SKU-005,Makanan,0,70,0,11500.0,1380.0,11,1,2500000
2025-01-15,SKU-005,Makanan,0,70,0,11500.0,1380.0,11,1,2500000
2025-01-16,SKU-005,Makanan,0,70,0,11500.0,1380.0,11,1,2500000
2025-01-17,SKU-005,Makanan,7,63,0,11500.0,1380.0,11,1,2500000
2025-01-18,SKU-005,Makanan,0,63,0,11500.0,1380.0,11,1,2500000
2025-01-19,SKU-005,Makanan,0,111,0,11500.0,1380.0,11,1,2500000
2025-01-20,SKU-005,Makanan,5,106,0,11500.0,1380.0,11,1,2500000
2025-01-21,SKU-005,Makanan,0,106,0,11500.0,1380.0,11,1,2500000
2025-01-22,SKU-005,Makanan,0,106,0,11500.0,1380.0,11,1,2500000
2025-01-23,SKU-005,Makanan,2,104,0,11500.0,1380.0,11,1,2500000
2025-01-24,SKU-005,Makanan,2,102,0,11500.0,1380.0,11,1,2500000
2025-01-25,SKU-005,Makanan,0,102,0,11500.0,1380.0,11,1,2500000
2025-01-26,SKU-005,Makanan,0,102,0,11500.0,1380.0,11,1,2500000
2025-01-27,SKU-005,Makanan,0,102,0,11500.0,1380.0,11,1,2500000
2025-01-28,SKU-005,Makanan,0,102,0,11500.0,1380.0,11,1,2500000
2025-01-29,SKU-005,Makanan,2,100,0,11500.0,1380.0,11,1,2500000
2025-01-30,SKU-005,Makanan,2,98,0,11500.0,1380.0,11,1,2500000
2025-01-31,SKU-005,Makanan,6,92,0,11500.0,1380.0,11,1,2500000
2025-02-01,SKU-005,Makanan,8,84,0,11500.0,1380.0,11,1,2500000
2025-02-02,SKU-005,Makanan,0,84,0,11500.0,1380.0,11,1,2500000
2025-02-03,SKU-005,Makanan,0,84,0,11500.0,1380.0,11,1,2500000
2025-02-04,SKU-005,Makanan,4,80,0,11500.0,1380.0,11,1,2500000
2025-02-05,SKU-005,Makanan,0,80,0,11500.0,1380.0,11,1,2500000
2025-02-06,SKU-005,Makanan,2,126,0,11500.0,1380.0,11,1,2500000
2025-02-07,SKU-005,Makanan,0,126,0,11500.0,1380.0,11,1,2500000
2025-02-08,SKU-005,Makanan,0,126,0,11500.0,1380.0,11,1,2500000
2025-02-09,SKU-005,Makanan,3,123,0,11500.0,1380.0,11,1,2500000
2025-02-10,SKU-005,Makanan,2,121,0,11500.0,1380.0,11,1,2500000
2025-02-11,SKU-005,Makanan,0,121,0,11500.0,1380.0,11,1,2500000
2025-02-12,SKU-005,Makanan,4,117,0,11500.0,1380.0,11,1,2500000
2025-02-13,SKU-005,Makanan,0,117,0,11500.0,1380.0,11,1,2500000
2025-02-14,SKU-005,Makanan,0,117,0,11500.0,1380.0,11,1,2500000
2025-02-15,SKU-005,Makanan,0,117,0,11500.0,1380.0,11,1,2500000
2025-02-16,SKU-005,Makanan,0,117,0,11500.0,1380.0,11,1,2500000
2025-02-17,SKU-005,Makanan,0,117,0,11500.0,1380.0,11,1,2500000
2025-02-18,SKU-005,Makanan,0,117,0,11500.0,1380.0,11,1,2500000
2025-02-19,SKU-005,Makanan,5,112,0,11500.0,1380.0,11,1,2500000
2025-02-20,SKU-005,Makanan,0,112,0,11500.0,1380.0,11,1,2500000
2025-02-21,SKU-005,Makanan,0,112,0,11500.0,1380.0,11,1,2500000
2025-02-22,SKU-005,Makanan,0,112,0,11500.0,1380.0,11,1,2500000
2025-02-23,SKU-005,Makanan,0,112,0,11500.0,1380.0,11,1,2500000
2025-02-24,SKU-005,Makanan,7,153,0,11500.0,1380.0,11,1,2500000
2025-02-25,SKU-005,Makanan,0,153,0,11500.0,1380.0,11,1,2500000
2025-02-26,SKU-005,Makanan,4,149,0,11500.0,1380.0,11,1,2500000
2025-02-27,SKU-005,Makanan,0,149,0,11500.0,1380.0,11,1,2500000
2025-02-28,SKU-005,Makanan,1,148,0,11500.0,1380.0,11,1,2500000
2025-03-01,SKU-005,Makanan,0,148,0,11500.0,1380.0,11,1,2500000
2025-03-02,SKU-005,Makanan,0,148,0,11500.0,1380.0,11,1,2500000
2025-03-03,SKU-005,Makanan,3,145,0,11500.0,1380.0,11,1,2500000
2025-03-04,SKU-005,Makanan,0,145,0,11500.0,1380.0,11,1,2500000
2025-03-05,SKU-005,Makanan,0,145,0,11500.0,1380.0,11,1,2500000
2025-03-06,SKU-005,Makanan,0,145,0,11500.0,1380.0,11,1,2500000
2025-03-07,SKU-005,Makanan,2,143,0,11500.0,1380.0,11,1,2500000
2025-03-08,SKU-005,Makanan,0,143,0,11500.0,1380.0,11,1,2500000
2025-03-09,SKU-005,Makanan,0,143,0,11500.0,1380.0,11,1,2500000
2025-03-10,SKU-005,Makanan,0,143,0,11500.0,1380.0,11,1,2500000
2025-03-11,SKU-005,Makanan,2,141,0,11500.0,1380.0,11,1,2500000
2025-03-12,SKU-005,Makanan,0,141,0,11500.0,1380.0,11,1,2500000
2025-03-13,SKU-005,Makanan,4,137,0,11500.0,1380.0,11,1,2500000
2025-03-14,SKU-005,Makanan,2,183,0,11500.0,1380.0,11,1,2500000
2025-03-15,SKU-005,Makanan,8,175,0,11500.0,1380.0,11,1,2500000
2025-03-16,SKU-005,Makanan,0,175,0,11500.0,1380.0,11,1,2500000
2025-03-17,SKU-005,Makanan,0,175,0,11500.0,1380.0,11,1,2500000
2025-03-18,SKU-005,Makanan,0,175,0,11500.0,1380.0,11,1,2500000
2025-03-19,SKU-005,Makanan,1,174,0,11500.0,1380.0,11,1,2500000
2025-03-20,SKU-005,Makanan,1,173,0,11500.0,1380.0,11,1,2500000
2025-03-21,SKU-005,Makanan,0,173,0,11500.0,1380.0,11,1,2500000
2025-03-22,SKU-005,Makanan,7,166,0,11500.0,1380.0,11,1,2500000
2025-03-23,SKU-005,Makanan,0,166,0,11500.0,1380.0,11,1,2500000
2025-03-24,SKU-005,Makanan,0,166,0,11500.0,1380.0,11,1,2500000
2025-03-25,SKU-005,Makanan,0,166,0,11500.0,1380.0,11,1,2500000
2025-03-26,SKU-005,Makanan,0,166,0,11500.0,1380.0,11,1,2500000
2025-03-27,SKU-005,Makanan,0,166,0,11500.0,1380.0,11,1,2500000
2025-03-28,SKU-005,Makanan,0,166,0,11500.0,1380.0,11,1,2500000
2025-03-29,SKU-005,Makanan,0,166,0,11500.0,1380.0,11,1,2500000
2025-03-30,SKU-005,Makanan,5,161,0,11500.0,1380.0,11,1,2500000
2025-03-31,SKU-005,Makanan,0,161,0,11500.0,1380.0,11,1,2500000
2025-04-01,SKU-005,Makanan,0,209,0,11500.0,1380.0,11,1,2500000
2025-04-02,SKU-005,Makanan,0,209,0,11500.0,1380.0,11,1,2500000
2025-04-03,SKU-005,Makanan,0,209,0,11500.0,1380.0,11,1,2500000
2025-04-04,SKU-005,Makanan,0,209,0,11500.0,1380.0,11,1,2500000
2025-04-05,SKU-005,Makanan,0,209,0,11500.0,1380.0,11,1,2500000
2025-04-06,SKU-005,Makanan,0,209,0,11500.0,1380.0,11,1,2500000
2025-04-07,SKU-005,Makanan,0,209,0,11500.0,1380.0,11,1,2500000
2025-04-08,SKU-005,Makanan,0,209,0,11500.0,1380.0,11,1,2500000
2025-04-09,SKU-005,Makanan,0,209,0,11500.0,1380.0,11,1,2500000
2025-04-10,SKU-005,Makanan,0,2,0,11500.0,1380.0,11,1,2500000
2025-01-01,SKU-006,Minuman,1,84,0,13750.0,2131.25,3,6,2500000
2025-01-02,SKU-006,Minuman,4,80,0,13750.0,2131.25,3,6,2500000
2025-01-03,SKU-006,Minuman,5,75,0,13750.0,2131.25,3,6,2500000
2025-01-04,SKU-006,Minuman,3,72,0,13750.0,2131.25,3,6,2500000
2025-01-05,SKU-006,Minuman,3,69,0,13750.0,2131.25,3,6,2500000
2025-01-06,SKU-006,Minuman,1,68,0,13750.0,2131.25,3,6,2500000
2025-01-07,SKU-006,Minuman,5,63,0,13750.0,2131.25,3,6,2500000
2025-01-08,SKU-006,Minuman,6,57,0,13750.0,2131.25,3,6,2500000
2025-01-09,SKU-006,Minuman,3,54,0,13750.0,2131.25,3,6,2500000
2025-01-10,SKU-006,Minuman,4,50,0,13750.0,2131.25,3,6,2500000
2025-01-11,SKU-006,Minuman,3,107,0,13750.0,2131.25,3,6,2500000
2025-01-12,SKU-006,Minuman,7,100,0,13750.0,2131.25,3,6,2500000
2025-01-13,SKU-006,Minuman,4,96,0,13750.0,2131.25,3,6,2500000
2025-01-14,SKU-006,Minuman,2,94,0,13750.0,2131.25,3,6,2500000
2025-01-15,SKU-006,Minuman,5,89,0,13750.0,2131.25,3,6,2500000
2025-01-16,SKU-006,Minuman,2,87,0,13750.0,2131.25,3,6,2500000
2025-01-17,SKU-006,Minuman,4,83,0,13750.0,2131.25,3,6,2500000
2025-01-18,SKU-006,Minuman,3,80,0,13750.0,2131.25,3,6,2500000
2025-01-19,SKU-006,Minuman,5,75,0,13750.0,2131.25,3,6,2500000
2025-01-20,SKU-006,Minuman,4,71,0,13750.0,2131.25,3,6,2500000
2025-01-21,SKU-006,Minuman,3,128,0,13750.0,2131.25,3,6,2500000
2025-01-22,SKU-006,Minuman,3,125,0,13750.0,2131.25,3,6,2500000
2025-01-23,SKU-006,Minuman,4,121,0,13750.0,2131.25,3,6,2500000
2025-01-24,SKU-006,Minuman,4,117,0,13750.0,2131.25,3,6,2500000
2025-01-25,SKU-006,Minuman,2,115,0,13750.0,2131.25,3,6,2500000
2025-01-26,SKU-006,Minuman,2,113,0,13750.0,2131.25,3,6,2500000
2025-01-27,SKU-006,Minuman,6,107,0,13750.0,2131.25,3,6,2500000
2025-01-28,SKU-006,Minuman,9,98,0,13750.0,2131.25,3,6,2500000
2025-01-29,SKU-006,Minuman,5,93,0,13750.0,2131.25,3,6,2500000
2025-01-30,SKU-006,Minuman,5,88,0,13750.0,2131.25,3,6,2500000
2025-01-31,SKU-006,Minuman,0,148,0,13750.0,2131.25,3,6,2500000
2025-02-01,SKU-006,Minuman,5,143,0,13750.0,2131.25,3,6,2500000
2025-02-02,SKU-006,Minuman,7,136,0,13750.0,2131.25,3,6,2500000
2025-02-03,SKU-006,Minuman,2,134,0,13750.0,2131.25,3,6,2500000
2025-02-04,SKU-006,Minuman,3,131,0,13750.0,2131.25,3,6,2500000
2025-02-05,SKU-006,Minuman,2,129,0,13750.0,2131.25,3,6,2500000
2025-02-06,SKU-006,Minuman,2,127,0,13750.0,2131.25,3,6,2500000
2025-02-07,SKU-006,Minuman,2,125,0,13750.0,2131.25,3,6,2500000
2025-02-08,SKU-006,Minuman,4,121,0,13750.0,2131.25,3,6,2500000
2025-02-09,SKU-006,Minuman,2,119,0,13750.0,2131.25,3,6,2500000
2025-02-10,SKU-006,Minuman,4,175,0,13750.0,2131.25,3,6,2500000
2025-02-11,SKU-006,Minuman,1,174,0,13750.0,2131.25,3,6,2500000
2025-02-12,SKU-006,Minuman,1,173,0,13750.0,2131.25,3,6,2500000
2025-02-13,SKU-006,Minuman,2,171,0,13750.0,2131.25,3,6,2500000
2025-02-14,SKU-006,Minuman,6,165,0,13750.0,2131.25,3,6,2500000
2025-02-15,SKU-006,Minuman,6,159,0,13750.0,2131.25,3,6,2500000
2025-02-16,SKU-006,Minuman,3,156,0,13750.0,2131.25,3,6,2500000
2025-02-17,SKU-006,Minuman,2,154,0,13750.0,2131.25,3,6,2500000
2025-02-18,SKU-006,Minuman,0,154,0,13750.0,2131.25,3,6,2500000
2025-02-19,SKU-006,Minuman,8,146,0,13750.0,2131.25,3,6,2500000
2025-02-20,SKU-006,Minuman,2,204,0,13750.0,2131.25,3,6,2500000
2025-02-21,SKU-006,Minuman,1,203,0,13750.0,2131.25,3,6,2500000
2025-02-22,SKU-006,Minuman,6,197,0,13750.0,2131.25,3,6,2500000
2025-02-23,SKU-006,Minuman,3,194,0,13750.0,2131.25,3,6,2500000
2025-02-24,SKU-006,Minuman,5,189,0,13750.0,2131.25,3,6,2500000
2025-02-25,SKU-006,Minuman,3,186,0,13750.0,2131.25,3,6,2500000
2025-02-26,SKU-006,Minuman,5,181,0,13750.0,2131.25,3,6,2500000
2025-02-27,SKU-006,Minuman,5,176,0,13750.0,2131.25,3,6,2500000
2025-02-28,SKU-006,Minuman,2,174,0,13750.0,2131.25,3,6,2500000
2025-03-01,SKU-006,Minuman,6,168,0,13750.0,2131.25,3,6,2500000
2025-03-02,SKU-006,Minuman,1,227,0,13750.0,2131.25,3,6,2500000
2025-03-03,SKU-006,Minuman,2,225,0,13750.0,2131.25,3,6,2500000
2025-03-04,SKU-006,Minuman,3,222,0,13750.0,2131.25,3,6,2500000
2025-03-05,SKU-006,Minuman,3,219,0,13750.0,2131.25,3,6,2500000
2025-03-06,SKU-006,Minuman,2,217,0,13750.0,2131.25,3,6,2500000
2025-03-07,SKU-006,Minuman,3,214,0,13750.0,2131.25,3,6,2500000
2025-03-08,SKU-006,Minuman,3,211,0,13750.0,2131.25,3,6,2500000
2025-03-09,SKU-006,Minuman,8,203,0,13750.0,2131.25,3,6,2500000
2025-03-10,SKU-006,Minuman,3,200,0,13750.0,2131.25,3,6,2500000
2025-03-11,SKU-006,Minuman,6,194,0,13750.0,2131.25,3,6,2500000
2025-03-12,SKU-006,Minuman,3,251,0,13750.0,2131.25,3,6,2500000
2025-03-13,SKU-006,Minuman,1,250,0,13750.0,2131.25,3,6,2500000
2025-03-14,SKU-006,Minuman,1,249,0,13750.0,2131.25,3,6,2500000
2025-03-15,SKU-006,Minuman,8,241,0,13750.0,2131.25,3,6,2500000
2025-03-16,SKU-006,Minuman,3,238,0,13750.0,2131.25,3,6,2500000
2025-03-17,SKU-006,Minuman,4,234,0,13750.0,2131.25,3,6,2500000
2025-03-18,SKU-006,Minuman,3,231,0,13750.0,2131.25,3,6,2500000
2025-03-19,SKU-006,Minuman,1,230,0,13750.0,2131.25,3,6,2500000
2025-03-20,SKU-006,Minuman,7,223,0,13750.0,2131.25,3,6,2500000
2025-03-21,SKU-006,Minuman,2,221,0,13750.0,2131.25,3,6,2500000
2025-03-22,SKU-006,Minuman,3,278,0,13750.0,2131.25,3,6,2500000
2025-03-23,SKU-006,Minuman,6,272,0,13750.0,2131.25,3,6,2500000
2025-03-24,SKU-006,Minuman,3,269,0,13750.0,2131.25,3,6,2500000
2025-03-25,SKU-006,Minuman,5,264,0,13750.0,2131.25,3,6,2500000
2025-03-26,SKU-006,Minuman,2,262,0,13750.0,2131.25,3,6,2500000
2025-03-27,SKU-006,Minuman,3,259,0,13750.0,2131.25,3,6,2500000
2025-03-28,SKU-006,Minuman,0,259,0,13750.0,2131.25,3,6,2500000
2025-03-29,SKU-006,Minuman,4,255,0,13750.0,2131.25,3,6,2500000
2025-03-30,SKU-006,Minuman,5,250,0,13750.0,2131.25,3,6,2500000
2025-03-31,SKU-006,Minuman,6,244,0,13750.0,2131.25,3,6,2500000
2025-04-01,SKU-006,Minuman,1,303,0,13750.0,2131.25,3,6,2500000
2025-04-02,SKU-006,Minuman,4,299,0,13750.0,2131.25,3,6,2500000
2025-04-03,SKU-006,Minuman,3,296,0,13750.0,2131.25,3,6,2500000
2025-04-04,SKU-006,Minuman,1,295,0,13750.0,2131.25,3,6,2500000
2025-04-05,SKU-006,Minuman,1,294,0,13750.0,2131.25,3,6,2500000
2025-04-06,SKU-006,Minuman,9,285,0,13750.0,2131.25,3,6,2500000
2025-04-07,SKU-006,Minuman,6,279,0,13750.0,2131.25,3,6,2500000
2025-04-08,SKU-006,Minuman,4,275,0,13750.0,2131.25,3,6,2500000
2025-04-09,SKU-006,Minuman,2,273,0,13750.0,2131.25,3,6,2500000
2025-04-10,SKU-006,Minuman,7,8,0,13750.0,2131.25,3,6,2500000
2025-01-01,SKU-007,Kebutuhan Rumah,1,62,0,16000.0,3040.0,5,12,2500000
2025-01-02,SKU-007,Kebutuhan Rumah,0,62,0,16000.0,3040.0,5,12,2500000
2025-01-03,SKU-007,Kebutuhan Rumah,0,62,0,16000.0,3040.0,5,12,2500000
2025-01-04,SKU-007,Kebutuhan Rumah,1,61,0,16000.0,3040.0,5,12,2500000
2025-01-05,SKU-007,Kebutuhan Rumah,0,61,0,16000.0,3040.0,5,12,2500000
2025-01-06,SKU-007,Kebutuhan Rumah,1,60,0,16000.0,3040.0,5,12,2500000
2025-01-07,SKU-007,Kebutuhan Rumah,1,59,0,16000.0,3040.0,5,12,2500000
2025-01-08,SKU-007,Kebutuhan Rumah,0,59,0,16000.0,3040.0,5,12,2500000
2025-01-09,SKU-007,Kebutuhan Rumah,1,58,0,16000.0,3040.0,5,12,2500000
2025-01-10,SKU-007,Kebutuhan Rumah,0,58,0,16000.0,3040.0,5,12,2500000
2025-01-11,SKU-007,Kebutuhan Rumah,0,58,0,16000.0,3040.0,5,12,2500000
2025-01-12,SKU-007,Kebutuhan Rumah,1,57,0,16000.0,3040.0,5,12,2500000
2025-01-13,SKU-007,Kebutuhan Rumah,0,69,0,16000.0,3040.0,5,12,2500000
2025-01-14,SKU-007,Kebutuhan Rumah,1,68,0,16000.0,3040.0,5,12,2500000
2025-01-15,SKU-007,Kebutuhan Rumah,2,66,0,16000.0,3040.0,5,12,2500000
2025-01-16,SKU-007,Kebutuhan Rumah,0,66,0,16000.0,3040.0,5,12,2500000
2025-01-17,SKU-007,Kebutuhan Rumah,0,66,0,16000.0,3040.0,5,12,2500000
2025-01-18,SKU-007,Kebutuhan Rumah,0,66,0,16000.0,3040.0,5,12,2500000
2025-01-19,SKU-007,Kebutuhan Rumah,0,66,0,16000.0,3040.0,5,12,2500000
2025-01-20,SKU-007,Kebutuhan Rumah,0,66,0,16000.0,3040.0,5,12,2500000
2025-01-21,SKU-007,Kebutuhan Rumah,0,66,0,16000.0,3040.0,5,12,2500000
2025-01-22,SKU-007,Kebutuhan Rumah,0,66,0,16000.0,3040.0,5,12,2500000
2025-01-23,SKU-007,Kebutuhan Rumah,1,65,0,16000.0,3040.0,5,12,2500000
2025-01-24,SKU-007,Kebutuhan Rumah,1,64,0,16000.0,3040.0,5,12,2500000
2025-01-25,SKU-007,Kebutuhan Rumah,0,76,0,16000.0,3040.0,5,12,2500000
2025-01-26,SKU-007,Kebutuhan Rumah,1,75,0,16000.0,3040.0,5,12,2500000
2025-01-27,SKU-007,Kebutuhan Rumah,0,75,0,16000.0,3040.0,5,12,2500000
2025-01-28,SKU-007,Kebutuhan Rumah,0,75,0,16000.0,3040.0,5,12,2500000
2025-01-29,SKU-007,Kebutuhan Rumah,1,74,0,16000.0,3040.0,5,12,2500000
2025-01-30,SKU-007,Kebutuhan Rumah,1,73,0,16000.0,3040.0,5,12,2500000
2025-01-31,SKU-007,Kebutuhan Rumah,0,73,0,16000.0,3040.0,5,12,2500000
2025-02-01,SKU-007,Kebutuhan Rumah,0,73,0,16000.0,3040.0,5,12,2500000
2025-02-02,SKU-007,Kebutuhan Rumah,1,72,0,16000.0,3040.0,5,12,2500000
2025-02-03,SKU-007,Kebutuhan Rumah,2,70,0,16000.0,3040.0,5,12,2500000
2025-02-04,SKU-007,Kebutuhan Rumah,0,70,0,16000.0,3040.0,5,12,2500000
2025-02-05,SKU-007,Kebutuhan Rumah,0,70,0,16000.0,3040.0,5,12,2500000
2025-02-06,SKU-007,Kebutuhan Rumah,1,81,0,16000.0,3040.0,5,12,2500000
2025-02-07,SKU-007,Kebutuhan Rumah,0,81,0,16000.0,3040.0,5,12,2500000
2025-02-08,SKU-007,Kebutuhan Rumah,1,80,0,16000.0,3040.0,5,12,2500000
2025-02-09,SKU-007,Kebutuhan Rumah,0,80,0,16000.0,3040.0,5,12,2500000
2025-02-10,SKU-007,Kebutuhan Rumah,0,80,0,16000.0,3040.0,5,12,2500000
