date,sku_id,category,sales_qty,stock_on_hand,on_order,unit_cost,unit_margin,lead_time_days,moq,available_budget
2025-03-07,SKU-004,Perawatan,1,109,0,9250.0,2081.25,9,24,8000000
2025-03-08,SKU-004,Perawatan,3,106,0,9250.0,2081.25,9,24,8000000
2025-03-09,SKU-004,Perawatan,0,106,0,9250.0,2081.25,9,24,8000000
2025-03-10,SKU-004,Perawatan,0,106,0,9250.0,2081.25,9,24,8000000
2025-03-11,SKU-004,Perawatan,2,104,0,9250.0,2081.25,9,24,8000000
2025-03-12,SKU-004,Perawatan,0,104,0,9250.0,2081.25,9,24,8000000
2025-03-13,SKU-004,Perawatan,0,104,0,9250.0,2081.25,9,24,8000000
2025-03-14,SKU-004,Perawatan,0,104,0,9250.0,2081.25,9,24,8000000
2025-03-15,SKU-004,Perawatan,3,101,0,9250.0,2081.25,9,24,8000000
2025-03-16,SKU-004,Perawatan,5,96,0,9250.0,2081.25,9,24,8000000
2025-03-17,SKU-004,Perawatan,7,89,0,9250.0,2081.25,9,24,8000000
2025-03-18,SKU-004,Perawatan,2,87,0,9250.0,2081.25,9,24,8000000
2025-03-19,SKU-004,Perawatan,1,86,0,9250.0,2081.25,9,24,8000000
2025-03-20,SKU-004,Perawatan,1,85,0,9250.0,2081.25,9,24,8000000
2025-03-21,SKU-004,Perawatan,4,81,0,9250.0,2081.25,9,24,8000000
2025-03-22,SKU-004,Perawatan,9,120,0,9250.0,2081.25,9,24,8000000
2025-03-23,SKU-004,Perawatan,4,116,0,9250.0,2081.25,9,24,8000000
2025-03-24,SKU-004,Perawatan,2,114,0,9250.0,2081.25,9,24,8000000
2025-03-25,SKU-004,Perawatan,4,110,0,9250.0,2081.25,9,24,8000000
2025-03-26,SKU-004,Perawatan,5,105,0,9250.0,2081.25,9,24,8000000
2025-03-27,SKU-004,Perawatan,2,103,0,9250.0,2081.25,9,24,8000000
2025-03-28,SKU-004,Perawatan,0,103,0,9250.0,2081.25,9,24,8000000
2025-03-29,SKU-004,Perawatan,1,102,0,9250.0,2081.25,9,24,8000000
2025-03-30,SKU-004,Perawatan,4,98,0,9250.0,2081.25,9,24,8000000
2025-03-31,SKU-004,Perawatan,2,96,0,9250.0,2081.25,9,24,8000000
2025-04-01,SKU-004,Perawatan,1,95,0,9250.0,2081.25,9,24,8000000
2025-04-02,SKU-004,Perawatan,0,95,0,9250.0,2081.25,9,24,8000000
2025-04-03,SKU-004,Perawatan,5,90,0,9250.0,2081.25,9,24,8000000
2025-04-04,SKU-004,Perawatan,1,89,0,9250.0,2081.25,9,24,8000000
2025-04-05,SKU-004,Perawatan,5,84,0,9250.0,2081.25,9,24,8000000
2025-04-06,SKU-004,Perawatan,4,80,0,9250.0,2081.25,9,24,8000000
2025-04-07,SKU-004,Perawatan,2,126,0,9250.0,2081.25,9,24,8000000
2025-04-08,SKU-004,Perawatan,2,124,0,9250.0,2081.25,9,24,8000000
2025-04-09,SKU-004,Perawatan,1,123,0,9250.0,2081.25,9,24,8000000
2025-04-10,SKU-004,Perawatan,2,121,0,9250.0,2081.25,9,24,8000000
2025-04-11,SKU-004,Perawatan,4,117,0,9250.0,2081.25,9,24,8000000
2025-04-12,SKU-004,Perawatan,3,114,0,9250.0,2081.25,9,24,8000000
2025-04-13,SKU-004,Perawatan,3,111,0,9250.0,2081.25,9,24,8000000
2025-04-14,SKU-004,Perawatan,4,107,0,9250.0,2081.25,9,24,8000000
2025-04-15,SKU-004,Perawatan,2,105,0,9250.0,2081.25,9,24,8000000
2025-04-16,SKU-004,Perawatan,3,102,0,9250.0,2081.25,9,24,8000000
2025-04-17,SKU-004,Perawatan,3,99,0,9250.0,2081.25,9,24,8000000
2025-04-18,SKU-004,Perawatan,2,97,0,9250.0,2081.25,9,24,8000000
2025-04-19,SKU-004,Perawatan,3,94,0,9250.0,2081.25,9,24,8000000
2025-04-20,SKU-004,Perawatan,4,90,0,9250.0,2081.25,9,24,8000000
2025-04-21,SKU-004,Perawatan,0,90,0,9250.0,2081.25,9,24,8000000
2025-04-22,SKU-004,Perawatan,1,89,0,9250.0,2081.25,9,24,8000000
2025-04-23,SKU-004,Perawatan,2,135,0,9250.0,2081.25,9,24,8000000
2025-04-24,SKU-004,Perawatan,3,132,0,9250.0,2081.25,9,24,8000000
2025-04-25,SKU-004,Perawatan,5,127,0,9250.0,2081.25,9,24,8000000
2025-04-26,SKU-004,Perawatan,9,118,0,9250.0,2081.25,9,24,8000000
2025-04-27,SKU-004,Perawatan,10,108,0,9250.0,2081.25,9,24,8000000
2025-04-28,SKU-004,Perawatan,3,105,0,9250.0,2081.25,9,24,8000000
2025-04-29,SKU-004,Perawatan,0,105,0,9250.0,2081.25,9,24,8000000
2025-04-30,SKU-004,Perawatan,3,102,0,9250.0,2081.25,9,24,8000000
2025-05-01,SKU-004,Perawatan,1,101,0,9250.0,2081.25,9,24,8000000
2025-05-02,SKU-004,Perawatan,2,99,0,9250.0,2081.25,9,24,8000000
2025-05-03,SKU-004,Perawatan,4,95,0,9250.0,2081.25,9,24,8000000
2025-05-04,SKU-004,Perawatan,3,92,0,9250.0,2081.25,9,24,8000000
2025-05-05,SKU-004,Perawatan,3,89,0,9250.0,2081.25,9,24,8000000
2025-05-06,SKU-004,Perawatan,1,88,0,9250.0,2081.25,9,24,8000000
2025-05-07,SKU-004,Perawatan,2,86,0,9250.0,2081.25,9,24,8000000
2025-05-08,SKU-004,Perawatan,1,85,0,9250.0,2081.25,9,24,8000000
2025-05-09,SKU-004,Perawatan,2,131,0,9250.0,2081.25,9,24,8000000
2025-05-10,SKU-004,Perawatan,1,130,0,9250.0,2081.25,9,24,8000000
2025-05-11,SKU-004,Perawatan,6,124,0,9250.0,2081.25,9,24,8000000
2025-05-12,SKU-004,Perawatan,5,119,0,9250.0,2081.25,9,24,8000000
2025-05-13,SKU-004,Perawatan,1,118,0,9250.0,2081.25,9,24,8000000
2025-05-14,SKU-004,Perawatan,1,117,0,9250.0,2081.25,9,24,8000000
2025-05-15,SKU-004,Perawatan,2,115,0,9250.0,2081.25,9,24,8000000
2025-05-16,SKU-004,Perawatan,2,113,0,9250.0,2081.25,9,24,8000000
2025-05-17,SKU-004,Perawatan,4,109,0,9250.0,2081.25,9,24,8000000
2025-05-18,SKU-004,Perawatan,1,108,0,9250.0,2081.25,9,24,8000000
2025-05-19,SKU-004,Perawatan,5,103,0,9250.0,2081.25,9,24,8000000
2025-05-20,SKU-004,Perawatan,1,102,0,9250.0,2081.25,9,24,8000000
2025-05-21,SKU-004,Perawatan,6,96,0,9250.0,2081.25,9,24,8000000
2025-05-22,SKU-004,Perawatan,4,92,0,9250.0,2081.25,9,24,8000000
2025-05-23,SKU-004,Perawatan,0,92,0,9250.0,2081.25,9,24,8000000
2025-05-24,SKU-004,Perawatan,6,86,0,9250.0,2081.25,9,24,8000000
2025-05-25,SKU-004,Perawatan,3,131,0,9250.0,2081.25,9,24,8000000
2025-05-26,SKU-004,Perawatan,2,129,0,9250.0,2081.25,9,24,8000000
2025-05-27,SKU-004,Perawatan,2,127,0,9250.0,2081.25,9,24,8000000
2025-05-28,SKU-004,Perawatan,3,124,0,9250.0,2081.25,9,24,8000000
2025-05-29,SKU-004,Perawatan,2,122,0,9250.0,2081.25,9,24,8000000
2025-05-30,SKU-004,Perawatan,2,120,0,9250.0,2081.25,9,24,8000000
2025-05-31,SKU-004,Perawatan,7,113,0,9250.0,2081.25,9,24,8000000
2025-06-01,SKU-004,Perawatan,4,109,0,9250.0,2081.25,9,24,8000000
2025-06-02,SKU-004,Perawatan,2,107,0,9250.0,2081.25,9,24,8000000
2025-06-03,SKU-004,Perawatan,0,107,0,9250.0,2081.25,9,24,8000000
2025-06-04,SKU-004,Perawatan,2,105,0,9250.0,2081.25,9,24,8000000
2025-06-05,SKU-004,Perawatan,8,97,0,9250.0,2081.25,9,24,8000000
2025-06-06,SKU-004,Perawatan,2,95,0,9250.0,2081.25,9,24,8000000
2025-06-07,SKU-004,Perawatan,3,92,0,9250.0,2081.25,9,24,8000000
2025-06-08,SKU-004,Perawatan,7,85,0,9250.0,2081.25,9,24,8000000
2025-06-09,SKU-004,Perawatan,4,81,0,9250.0,2081.25,9,24,8000000
2025-06-10,SKU-004,Perawatan,3,126,0,9250.0,2081.25,9,24,8000000
2025-06-11,SKU-004,Perawatan,3,123,0,9250.0,2081.25,9,24,8000000
2025-06-12,SKU-004,Perawatan,3,120,0,9250.0,2081.25,9,24,8000000
2025-06-13,SKU-004,Perawatan,3,117,0,9250.0,2081.25,9,24,8000000
2025-06-14,SKU-004,Perawatan,2,115,0,9250.0,2081.25,9,24,8000000
2025-06-15,SKU-004,Perawatan,2,113,0,9250.0,2081.25,9,24,8000000
2025-06-16,SKU-004,Perawatan,2,111,0,9250.0,2081.25,9,24,8000000
2025-06-17,SKU-004,Perawatan,5,106,0,9250.0,2081.25,9,24,8000000
2025-06-18,SKU-004,Perawatan,2,104,0,9250.0,2081.25,9,24,8000000
2025-06-19,SKU-004,Perawatan,1,103,0,9250.0,2081.25,9,24,8000000
2025-06-20,SKU-004,Perawatan,2,101,0,9250.0,2081.25,9,24,8000000
2025-06-21,SKU-004,Perawatan,3,98,0,9250.0,2081.25,9,24,8000000
2025-06-22,SKU-004,Perawatan,5,93,0,9250.0,2081.25,9,24,8000000
2025-06-23,SKU-004,Perawatan,0,93,0,9250.0,2081.25,9,24,8000000
2025-06-24,SKU-004,Perawatan,3,90,0,9250.0,2081.25,9,24,8000000
2025-06-25,SKU-004,Perawatan,1,89,0,9250.0,2081.25,9,24,8000000
2025-06-26,SKU-004,Perawatan,7,130,0,9250.0,2081.25,9,24,8000000
2025-06-27,SKU-004,Perawatan,0,130,0,9250.0,2081.25,9,24,8000000
2025-06-28,SKU-004,Perawatan,3,127,0,9250.0,2081.25,9,24,8000000
2025-06-29,SKU-004,Perawatan,6,121,0,9250.0,2081.25,9,24,8000000
2025-06-30,SKU-004,Perawatan,1,120,0,9250.0,2081.25,9,24,8000000
2025-07-01,SKU-004,Perawatan,2,118,0,9250.0,2081.25,9,24,8000000
2025-07-02,SKU-004,Perawatan,5,113,0,9250.0,2081.25,9,24,8000000
2025-07-03,SKU-004,Perawatan,2,111,0,9250.0,2081.25,9,24,8000000
2025-07-04,SKU-004,Perawatan,0,111,0,9250.0,2081.25,9,24,8000000
2025-07-05,SKU-004,Perawatan,2,109,0,9250.0,2081.25,9,24,8000000
2025-07-06,SKU-004,Perawatan,5,104,0,9250.0,2081.25,9,24,8000000
2025-07-07,SKU-004,Perawatan,6,98,0,9250.0,2081.25,9,24,8000000
2025-07-08,SKU-004,Perawatan,1,97,0,9250.0,2081.25,9,24,8000000
2025-07-09,SKU-004,Perawatan,5,92,0,9250.0,2081.25,9,24,8000000
2025-07-10,SKU-004,Perawatan,1,91,0,9250.0,2081.25,9,24,8000000
2025-07-11,SKU-004,Perawatan,2,89,0,9250.0,2081.25,9,24,8000000
2025-07-12,SKU-004,Perawatan,2,135,0,9250.0,2081.25,9,24,8000000
2025-07-13,SKU-004,Perawatan,4,131,0,9250.0,2081.25,9,24,8000000
2025-07-14,SKU-004,Perawatan,1,130,0,9250.0,2081.25,9,24,8000000
2025-07-15,SKU-004,Perawatan,2,128,0,9250.0,2081.25,9,24,8000000
2025-07-16,SKU-004,Perawatan,3,125,0,9250.0,2081.25,9,24,8000000
2025-07-17,SKU-004,Perawatan,5,120,0,9250.0,2081.25,9,24,8000000
2025-07-18,SKU-004,Perawatan,2,118,0,9250.0,2081.25,9,24,8000000
2025-07-19,SKU-004,Perawatan,5,113,0,9250.0,2081.25,9,24,8000000
2025-07-20,SKU-004,Perawatan,1,112,0,9250.0,2081.25,9,24,8000000
2025-07-21,SKU-004,Perawatan,1,111,0,9250.0,2081.25,9,24,8000000
2025-07-22,SKU-004,Perawatan,4,107,0,9250.0,2081.25,9,24,8000000
2025-07-23,SKU-004,Perawatan,1,106,0,9250.0,2081.25,9,24,8000000
2025-07-24,SKU-004,Perawatan,1,105,0,9250.0,2081.25,9,24,8000000
2025-07-25,SKU-004,Perawatan,3,102,0,9250.0,2081.25,9,24,8000000
2025-07-26,SKU-004,Perawatan,5,97,0,9250.0,2081.25,9,24,8000000
2025-07-27,SKU-004,Perawatan,1,96,0,9250.0,2081.25,9,24,8000000
2025-07-28,SKU-004,Perawatan,1,143,0,9250.0,2081.25,9,24,8000000
2025-07-29,SKU-004,Perawatan,6,137,0,9250.0,2081.25,9,24,8000000
2025-07-30,SKU-004,Perawatan,3,134,0,9250.0,2081.25,9,24,8000000
2025-07-31,SKU-004,Perawatan,4,130,0,9250.0,2081.25,9,24,8000000
2025-08-01,SKU-004,Perawatan,1,129,0,9250.0,2081.25,9,24,8000000
2025-08-02,SKU-004,Perawatan,4,125,0,9250.0,2081.25,9,24,8000000
2025-08-03,SKU-004,Perawatan,1,124,0,9250.0,2081.25,9,24,8000000
2025-08-04,SKU-004,Perawatan,7,117,0,9250.0,2081.25,9,24,8000000
2025-08-05,SKU-004,Perawatan,1,116,0,9250.0,2081.25,9,24,8000000
2025-08-06,SKU-004,Perawatan,2,114,0,9250.0,2081.25,9,24,8000000
2025-08-07,SKU-004,Perawatan,5,109,0,9250.0,2081.25,9,24,8000000
2025-08-08,SKU-004,Perawatan,2,107,0,9250.0,2081.25,9,24,8000000
2025-01-01,SKU-005,Makanan,3,76,0,11500.0,1380.0,11,1,8000000
2025-01-02,SKU-005,Makanan,0,76,0,11500.0,1380.0,11,1,8000000
2025-01-03,SKU-005,Makanan,1,75,0,11500.0,1380.0,11,1,8000000
2025-01-04,SKU-005,Makanan,0,75,0,11500.0,1380.0,11,1,8000000
2025-01-05,SKU-005,Makanan,5,70,0,11500.0,1380.0,11,1,8000000
2025-01-06,SKU-005,Makanan,0,70,0,11500.0,1380.0,11,1,8000000
2025-01-07,SKU-005,Makanan,0,70,0,11500.0,1380.0,11,1,8000000
2025-01-08,SKU-005,Makanan,0,70,0,11500.0,1380.0,11,1,8000000
2025-01-09,SKU-005,Makanan,0,70,0,11500.0,1380.0,11,1,8000000
2025-01-10,SKU-005,Makanan,0,70,0,11500.0,1380.0,11,1,8000000
2025-01-11,SKU-005,Makanan,3,67,0,11500.0,1380.0,11,1,8000000
2025-01-12,SKU-005,Makanan,0,67,0,11500.0,1380.0,11,1,8000000
2025-01-13,SKU-005,Makanan,2,65,0,11500.0,1380.0,11,1,8000000
2025-01-14,SKU-005,Makanan,0,65,0,11500.0,1380.0,11,1,8000000
2025-01-15,SKU-005,Makanan,0,65,0,11500.0,1380.0,11,1,8000000
2025-01-16,SKU-005,Makanan,0,65,0,11500.0,1380.0,11,1,8000000
2025-01-17,SKU-005,Makanan,0,65,0,11500.0,1380.0,11,1,8000000
2025-01-18,SKU-005,Makanan,0,65,0,11500.0,1380.0,11,1,8000000
2025-01-19,SKU-005,Makanan,0,113,0,11500.0,1380.0,11,1,8000000
2025-01-20,SKU-005,Makanan,0,113,0,11500.0,1380.0,11,1,8000000
2025-01-21,SKU-005,Makanan,4,109,0,11500.0,1380.0,11,1,8000000
2025-01-22,SKU-005,Makanan,0,109,0,11500.0,1380.0,11,1,8000000
2025-01-23,SKU-005,Makanan,0,109,0,11500.0,1380.0,11,1,8000000
2025-01-24,SKU-005,Makanan,0,109,0,11500.0,1380.0,11,1,8000000
2025-01-25,SKU-005,Makanan,0,109,0,11500.0,1380.0,11,1,8000000
2025-01-26,SKU-005,Makanan,0,109,0,11500.0,1380.0,11,1,8000000
2025-01-27,SKU-005,Makanan,0,109,0,11500.0,1380.0,11,1,8000000
2025-01-28,SKU-005,Makanan,0,109,0,11500.0,1380.0,11,1,8000000
2025-01-29,SKU-005,Makanan,1,108,0,11500.0,1380.0,11,1,8000000
2025-01-30,SKU-005,Makanan,0,108,0,11500.0,1380.0,11,1,8000000
2025-01-31,SKU-005,Makanan,1,107,0,11500.0,1380.0,11,1,8000000
2025-02-01,SKU-005,Makanan,0,107,0,11500.0,1380.0,11,1,8000000
2025-02-02,SKU-005,Makanan,4,103,0,11500.0,1380.0,11,1,8000000
2025-02-03,SKU-005,Makanan,4,99,0,11500.0,1380.0,11,1,8000000
2025-02-04,SKU-005,Makanan,0,99,0,11500.0,1380.0,11,1,8000000
2025-02-05,SKU-005,Makanan,0,99,0,11500.0,1380.0,11,1,8000000
2025-02-06,SKU-005,Makanan,5,142,0,11500.0,1380.0,11,1,8000000
2025-02-07,SKU-005,Makanan,0,142,0,11500.0,1380.0,11,1,8000000
2025-02-08,SKU-005,Makanan,2,140,0,11500.0,1380.0,11,1,8000000
2025-02-09,SKU-005,Makanan,7,133,0,11500.0,1380.0,11,1,8000000
2025-02-10,SKU-005,Makanan,1,132,0,11500.0,1380.0,11,1,8000000
2025-02-11,SKU-005,Makanan,0,132,0,11500.0,1380.0,11,1,8000000
2025-02-12,SKU-005,Makanan,4,128,0,11500.0,1380.0,11,1,8000000
2025-02-13,SKU-005,Makanan,2,126,0,11500.0,1380.0,11,1,8000000
2025-02-14,SKU-005,Makanan,0,126,0,11500.0,1380.0,11,1,8000000
2025-02-15,SKU-005,Makanan,4,122,0,11500.0,1380.0,11,1,8000000
2025-02-16,SKU-005,Makanan,0,122,0,11500.0,1380.0,11,1,8000000
2025-02-17,SKU-005,Makanan,0,122,0,11500.0,1380.0,11,1,8000000
2025-02-18,SKU-005,Makanan,5,117,0,11500.0,1380.0,11,1,8000000
2025-02-19,SKU-005,Makanan,4,113,0,11500.0,1380.0,11,1,8000000
2025-02-20,SKU-005,Makanan,0,113,0,11500.0,1380.0,11,1,8000000
2025-02-21,SKU-005,Makanan,0,113,0,11500.0,1380.0,11,1,8000000
2025-02-22,SKU-005,Makanan,0,113,0,11500.0,1380.0,11,1,8000000
2025-02-23,SKU-005,Makanan,3,110,0,11500.0,1380.0,11,1,8000000
2025-02-24,SKU-005,Makanan,5,153,0,11500.0,1380.0,11,1,8000000
2025-02-25,SKU-005,Makanan,0,153,0,11500.0,1380.0,11,1,8000000
2025-02-26,SKU-005,Makanan,0,153,0,11500.0,1380.0,11,1,8000000
2025-02-27,SKU-005,Makanan,0,153,0,11500.0,1380.0,11,1,8000000
2025-02-28,SKU-005,Makanan,2,151,0,11500.0,1380.0,11,1,8000000
2025-03-01,SKU-005,Makanan,0,151,0,11500.0,1380.0,11,1,8000000
2025-03-02,SKU-005,Makanan,0,151,0,11500.0,1380.0,11,1,8000000
2025-03-03,SKU-005,Makanan,0,151,0,11500.0,1380.0,11,1,8000000
2025-03-04,SKU-005,Makanan,3,148,0,11500.0,1380.0,11,1,8000000
2025-03-05,SKU-005,Makanan,0,148,0,11500.0,1380.0,11,1,8000000
2025-03-06,SKU-005,Makanan,0,148,0,11500.0,1380.0,11,1,8000000
2025-03-07,SKU-005,Makanan,0,148,0,11500.0,1380.0,11,1,8000000
2025-03-08,SKU-005,Makanan,0,148,0,11500.0,1380.0,11,1,8000000
2025-03-09,SKU-005,Makanan,4,144,0,11500.0,1380.0,11,1,8000000
2025-03-10,SKU-005,Makanan,0,144,0,11500.0,1380.0,11,1,8000000
2025-03-11,SKU-005,Makanan,2,142,0,11500.0,1380.0,11,1,8000000
2025-03-12,SKU-005,Makanan,0,142,0,11500.0,1380.0,11,1,8000000
2025-03-13,SKU-005,Makanan,8,134,0,11500.0,1380.0,11,1,8000000
2025-03-14,SKU-005,Makanan,0,182,0,11500.0,1380.0,11,1,8000000
2025-03-15,SKU-005,Makanan,8,174,0,11500.0,1380.0,11,1,8000000
2025-03-16,SKU-005,Makanan,0,174,0,11500.0,1380.0,11,1,8000000
2025-03-17,SKU-005,Makanan,0,174,0,11500.0,1380.0,11,1,8000000
2025-03-18,SKU-005,Makanan,2,172,0,11500.0,1380.0,11,1,8000000
2025-03-19,SKU-005,Makanan,0,172,0,11500.0,1380.0,11,1,8000000
2025-03-20,SKU-005,Makanan,3,169,0,11500.0,1380.0,11,1,8000000
2025-03-21,SKU-005,Makanan,0,169,0,11500.0,1380.0,11,1,8000000
2025-03-22,SKU-005,Makanan,0,169,0,11500.0,1380.0,11,1,8000000
2025-03-23,SKU-005,Makanan,4,165,0,11500.0,1380.0,11,1,8000000
2025-03-24,SKU-005,Makanan,0,165,0,11500.0,1380.0,11,1,8000000
2025-03-25,SKU-005,Makanan,6,159,0,11500.0,1380.0,11,1,8000000
2025-03-26,SKU-005,Makanan,0,159,0,11500.0,1380.0,11,1,8000000
2025-03-27,SKU-005,Makanan,0,159,0,11500.0,1380.0,11,1,8000000
2025-03-28,SKU-005,Makanan,0,159,0,11500.0,1380.0,11,1,8000000
2025-03-29,SKU-005,Makanan,0,159,0,11500.0,1380.0,11,1,8000000
2025-03-30,SKU-005,Makanan,7,152,0,11500.0,1380.0,11,1,8000000
2025-03-31,SKU-005,Makanan,0,152,0,11500.0,1380.0,11,1,8000000
2025-04-01,SKU-005,Makanan,0,200,0,11500.0,1380.0,11,1,8000000
2025-04-02,SKU-005,Makanan,0,200,0,11500.0,1380.0,11,1,8000000
2025-04-03,SKU-005,Makanan,2,198,0,11500.0,1380.0,11,1,8000000
2025-04-04,SKU-005,Makanan,3,195,0,11500.0,1380.0,11,1,8000000
2025-04-05,SKU-005,Makanan,0,195,0,11500.0,1380.0,11,1,8000000
2025-04-06,SKU-005,Makanan,0,195,0,11500.0,1380.0,11,1,8000000
2025-04-07,SKU-005,Makanan,4,191,0,11500.0,1380.0,11,1,8000000
2025-04-08,SKU-005,Makanan,0,191,0,11500.0,1380.0,11,1,8000000
2025-04-09,SKU-005,Makanan,2,189,0,11500.0,1380.0,11,1,8000000
2025-04-10,SKU-005,Makanan,3,186,0,11500.0,1380.0,11,1,8000000
2025-04-11,SKU-005,Makanan,0,186,0,11500.0,1380.0,11,1,8000000
2025-04-12,SKU-005,Makanan,0,186,0,11500.0,1380.0,11,1,8000000
2025-04-13,SKU-005,Makanan,0,186,0,11500.0,1380.0,11,1,8000000
2025-04-14,SKU-005,Makanan,0,186,0,11500.0,1380.0,11,1,8000000
2025-04-15,SKU-005,Makanan,0,186,0,11500.0,1380.0,11,1,8000000
2025-04-16,SKU-005,Makanan,0,186,0,11500.0,1380.0,11,1,8000000
2025-04-17,SKU-005,Makanan,0,186,0,11500.0,1380.0,11,1,8000000
2025-04-18,SKU-005,Makanan,0,186,0,11500.0,1380.0,11,1,8000000
2025-04-19,SKU-005,Makanan,0,234,0,11500.0,1380.0,11,1,8000000
2025-04-20,SKU-005,Makanan,0,234,0,11500.0,1380.0,11,1,8000000
2025-04-21,SKU-005,Makanan,3,231,0,11500.0,1380.0,11,1,8000000
2025-04-22,SKU-005,Makanan,0,231,0,11500.0,1380.0,11,1,8000000
2025-04-23,SKU-005,Makanan,0,231,0,11500.0,1380.0,11,1,8000000
2025-04-24,SKU-005,Makanan,0,231,0,11500.0,1380.0,11,1,8000000
2025-04-25,SKU-005,Makanan,6,225,0,11500.0,1380.0,11,1,8000000
2025-04-26,SKU-005,Makanan,0,225,0,11500.0,1380.0,11,1,8000000
2025-04-27,SKU-005,Makanan,0,225,0,11500.0,1380.0,11,1,8000000
2025-04-28,SKU-005,Makanan,0,225,0,11500.0,1380.0,11,1,8000000
2025-04-29,SKU-005,Makanan,3,222,0,11500.0,1380.0,11,1,8000000
2025-04-30,SKU-005,Makanan,0,222,0,11500.0,1380.0,11,1,8000000
2025-05-01,SKU-005,Makanan,0,222,0,11500.0,1380.0,11,1,8000000
2025-05-02,SKU-005,Makanan,0,222,0,11500.0,1380.0,11,1,8000000
2025-05-03,SKU-005,Makanan,0,222,0,11500.0,1380.0,11,1,8000000
2025-05-04,SKU-005,Makanan,0,222,0,11500.0,1380.0,11,1,8000000
2025-05-05,SKU-005,Makanan,1,221,0,11500.0,1380.0,11,1,8000000
2025-05-06,SKU-005,Makanan,0,221,0,11500.0,1380.0,11,1,8000000
2025-05-07,SKU-005,Makanan,0,269,0,11500.0,1380.0,11,1,8000000
2025-05-08,SKU-005,Makanan,0,269,0,11500.0,1380.0,11,1,8000000
2025-05-09,SKU-005,Makanan,4,265,0,11500.0,1380.0,11,1,8000000
2025-05-10,SKU-005,Makanan,0,265,0,11500.0,1380.0,11,1,8000000
2025-05-11,SKU-005,Makanan,4,261,0,11500.0,1380.0,11,1,8000000
2025-05-12,SKU-005,Makanan,0,261,0,11500.0,1380.0,11,1,8000000
2025-05-13,SKU-005,Makanan,1,260,0,11500.0,1380.0,11,1,8000000
2025-05-14,SKU-005,Makanan,0,260,0,11500.0,1380.0,11,1,8000000
2025-05-15,SKU-005,Makanan,2,258,0,11500.0,1380.0,11,1,8000000
2025-05-16,SKU-005,Makanan,2,256,0,11500.0,1380.0,11,1,8000000
2025-05-17,SKU-005,Makanan,0,256,0,11500.0,1380.0,11,1,8000000
2025-05-18,SKU-005,Makanan,0,256,0,11500.0,1380.0,11,1,8000000
2025-05-19,SKU-005,Makanan,4,252,0,11500.0,1380.0,11,1,8000000
2025-05-20,SKU-005,Makanan,0,252,0,11500.0,1380.0,11,1,8000000
2025-05-21,SKU-005,Makanan,3,249,0,11500.0,1380.0,11,1,8000000
2025-05-22,SKU-005,Makanan,0,249,0,11500.0,1380.0,11,1,8000000
2025-05-23,SKU-005,Makanan,1,248,0,11500.0,1380.0,11,1,8000000
2025-05-24,SKU-005,Makanan,0,248,0,11500.0,1380.0,11,1,8000000
2025-05-25,SKU-005,Makanan,0,296,0,11500.0,1380.0,11,1,8000000
2025-05-26,SKU-005,Makanan,0,296,0,11500.0,1380.0,11,1,8000000
2025-05-27,SKU-005,Makanan,9,287,0,11500.0,1380.0,11,1,8000000
2025-05-28,SKU-005,Makanan,0,287,0,11500.0,1380.0,11,1,8000000
2025-05-29,SKU-005,Makanan,0,287,0,11500.0,1380.0,11,1,8000000
2025-05-30,SKU-005,Makanan,0,287,0,11500.0,1380.0,11,1,8000000
2025-05-31,SKU-005,Makanan,0,287,0,11500.0,1380.0,11,1,8000000
2025-06-01,SKU-005,Makanan,8,279,0,11500.0,1380.0,11,1,8000000
2025-06-02,SKU-005,Makanan,0,279,0,11500.0,1380.0,11,1,8000000
2025-06-03,SKU-005,Makanan,0,279,0,11500.0,1380.0,11,1,8000000
2025-06-04,SKU-005,Makanan,6,273,0,11500.0,1380.0,11,1,8000000
2025-06-05,SKU-005,Makanan,2,271,0,11500.0,1380.0,11,1,8000000
2025-06-06,SKU-005,Makanan,0,271,0,11500.0,1380.0,11,1,8000000
2025-06-07,SKU-005,Makanan,0,271,0,11500.0,1380.0,11,1,8000000
2025-06-08,SKU-005,Makanan,4,267,0,11500.0,1380.0,11,1,8000000
2025-06-09,SKU-005,Makanan,5,262,0,11500.0,1380.0,11,1,8000000
2025-06-10,SKU-005,Makanan,5,257,0,11500.0,1380.0,11,1,8000000
2025-06-11,SKU-005,Makanan,6,251,0,11500.0,1380.0,11,1,8000000
2025-06-12,SKU-005,Makanan,0,299,0,11500.0,1380.0,11,1,8000000
2025-06-13,SKU-005,Makanan,0,299,0,11500.0,1380.0,11,1,8000000
2025-06-14,SKU-005,Makanan,0,299,0,11500.0,1380.0,11,1,8000000
2025-06-15,SKU-005,Makanan,3,296,0,11500.0,1380.0,11,1,8000000
2025-06-16,SKU-005,Makanan,0,296,0,11500.0,1380.0,11,1,8000000
2025-06-17,SKU-005,Makanan,0,296,0,11500.0,1380.0,11,1,8000000
2025-06-18,SKU-005,Makanan,0,296,0,11500.0,1380.0,11,1,8000000
2025-06-19,SKU-005,Makanan,0,296,0,11500.0,1380.0,11,1,8000000
2025-06-20,SKU-005,Makanan,2,294,0,11500.0,1380.0,11,1,8000000
2025-06-21,SKU-005,Makanan,1,293,0,11500.0,1380.0,11,1,8000000
2025-06-22,SKU-005,Makanan,0,293,0,11500.0,1380.0,11,1,8000000
